Material,Wholesaler,HLs,Dates,Date Difference
63627,29563827,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[Timestamp('2019-09-16 00:00:00'), Timestamp('2019-10-14 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-12-30 00:00:00'), Timestamp('2020-01-08 00:00:00'), Timestamp('2020-02-11 00:00:00'), Timestamp('2020-06-16 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-06-30 00:00:00'), Timestamp('2020-07-07 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-08-11 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-09-03 00:00:00')]","[28, 43, 34, 9, 34, 126, 8, 6, 7, 9, 6, 5, 11, 4, 14, 9, 1]"
63627,29379843,"[20.0, 20.0, 8.0, 12.0, 28.0, 12.0, 16.0, 8.0, 20.0, 36.0, 24.0, 40.0, 24.0, 16.0, 16.0, 8.0, 8.0, 20.0, 24.0, 12.0, 28.0, 24.0, 0.0, 20.0, 24.0]","[Timestamp('2019-09-03 00:00:00'), Timestamp('2019-09-10 00:00:00'), Timestamp('2019-09-26 00:00:00'), Timestamp('2019-10-02 00:00:00'), Timestamp('2019-10-15 00:00:00'), Timestamp('2019-10-23 00:00:00'), Timestamp('2019-10-30 00:00:00'), Timestamp('2019-11-11 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-12-04 00:00:00'), Timestamp('2019-12-16 00:00:00'), Timestamp('2019-12-27 00:00:00'), Timestamp('2020-01-16 00:00:00'), Timestamp('2020-02-04 00:00:00'), Timestamp('2020-02-12 00:00:00'), Timestamp('2020-02-24 00:00:00'), Timestamp('2020-03-04 00:00:00'), Timestamp('2020-06-01 00:00:00'), Timestamp('2020-06-18 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-07-07 00:00:00'), Timestamp('2020-08-19 00:00:00'), Timestamp('2020-09-16 00:00:00'), Timestamp('2020-09-23 00:00:00'), Timestamp('2020-10-20 00:00:00')]","[7, 16, 6, 13, 8, 7, 12, 14, 9, 12, 11, 20, 19, 8, 12, 9, 89, 17, 6, 13, 43, 28, 7, 27, 1]"
63627,29537235,"[12.0, 8.0, 8.0, 4.0, 4.0, 4.0, 12.0, 4.0, 16.0, 12.0, 4.0, 4.0]","[Timestamp('2019-08-26 00:00:00'), Timestamp('2019-09-20 00:00:00'), Timestamp('2019-10-25 00:00:00'), Timestamp('2019-11-04 00:00:00'), Timestamp('2019-12-18 00:00:00'), Timestamp('2020-01-30 00:00:00'), Timestamp('2020-02-25 00:00:00'), Timestamp('2020-03-10 00:00:00'), Timestamp('2020-07-07 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-08-20 00:00:00'), Timestamp('2020-10-27 00:00:00')]","[25, 35, 10, 44, 43, 26, 14, 119, 9, 35, 68, 1]"
63627,29756769,"[8.0, 8.0, 4.0, 4.0, 4.0, 4.0, 0.0, 8.0]","[Timestamp('2019-12-10 00:00:00'), Timestamp('2019-12-23 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-26 00:00:00'), Timestamp('2020-09-10 00:00:00'), Timestamp('2020-10-20 00:00:00')]","[13, 165, 55, 6, 21, 15, 40, 1]"
63627,29379835,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[Timestamp('2019-12-04 00:00:00'), Timestamp('2019-12-11 00:00:00'), Timestamp('2020-01-28 00:00:00'), Timestamp('2020-02-10 00:00:00'), Timestamp('2020-02-17 00:00:00'), Timestamp('2020-03-02 00:00:00')]","[7, 48, 13, 7, 14, 1]"
63627,29722953,"[4.0, 4.0, 4.0]","[Timestamp('2019-09-04 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-09-02 00:00:00')]","[329, 35, 1]"
63627,29839429,"[4.0, 8.0, 4.0, 4.0, 4.0, 4.0]","[Timestamp('2019-12-11 00:00:00'), Timestamp('2020-01-23 00:00:00'), Timestamp('2020-03-10 00:00:00'), Timestamp('2020-04-16 00:00:00'), Timestamp('2020-07-08 00:00:00'), Timestamp('2020-09-23 00:00:00')]","[43, 47, 37, 83, 77, 1]"
63627,29379593,[4.0],[Timestamp('2020-02-12 00:00:00')],[1]
63627,29379863,"[1.6, 3.0, 8.0, 2.0, 2.0, 2.0]","[Timestamp('2019-11-28 00:00:00'), Timestamp('2020-02-06 00:00:00'), Timestamp('2020-06-19 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-08-21 00:00:00')]","[70, 134, 20, 11, 32, 1]"
63627,29379836,[4.0],[Timestamp('2020-01-09 00:00:00')],[1]
63627,29379842,[4.0],[Timestamp('2020-01-29 00:00:00')],[1]
63627,29379844,"[8.0, 8.0, 4.0, 16.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0]","[Timestamp('2019-09-13 00:00:00'), Timestamp('2019-10-11 00:00:00'), Timestamp('2019-11-21 00:00:00'), Timestamp('2019-12-13 00:00:00'), Timestamp('2020-01-17 00:00:00'), Timestamp('2020-03-11 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-10 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-09-10 00:00:00')]","[28, 41, 22, 35, 54, 104, 17, 35, 27, 1]"
63627,29840997,"[8.0, 8.0, 4.0, 8.0, 8.0, 8.0, 4.0, 4.0, 8.0, 8.0, 12.0, 12.0, 8.0]","[Timestamp('2019-08-08 00:00:00'), Timestamp('2019-09-02 00:00:00'), Timestamp('2019-10-24 00:00:00'), Timestamp('2019-11-19 00:00:00'), Timestamp('2019-12-09 00:00:00'), Timestamp('2020-01-14 00:00:00'), Timestamp('2020-01-27 00:00:00'), Timestamp('2020-02-27 00:00:00'), Timestamp('2020-05-22 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-06-30 00:00:00'), Timestamp('2020-07-10 00:00:00'), Timestamp('2020-08-27 00:00:00')]","[25, 52, 26, 20, 36, 13, 31, 85, 34, 5, 10, 48, 1]"
63627,29378933,"[4.0, 8.0]","[Timestamp('2020-02-03 00:00:00'), Timestamp('2020-08-17 00:00:00')]","[196, 1]"
63627,29379001,[8.0],[Timestamp('2020-08-24 00:00:00')],[1]
63627,29379363,[3.0],[Timestamp('2020-08-26 00:00:00')],[1]
63627,29563809,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0]","[Timestamp('2019-12-26 00:00:00'), Timestamp('2020-01-20 00:00:00'), Timestamp('2020-01-30 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-08-17 00:00:00'), Timestamp('2020-08-24 00:00:00')]","[25, 10, 182, 18, 7, 1]"
63627,29379002,"[4.0, 4.0, 4.0, 8.0, 8.0, 12.0, 8.0, 8.0, 12.0, 4.0, 8.0, 12.0, 8.0]","[Timestamp('2019-09-12 00:00:00'), Timestamp('2019-11-05 00:00:00'), Timestamp('2019-11-22 00:00:00'), Timestamp('2019-12-03 00:00:00'), Timestamp('2019-12-13 00:00:00'), Timestamp('2020-01-13 00:00:00'), Timestamp('2020-02-03 00:00:00'), Timestamp('2020-02-17 00:00:00'), Timestamp('2020-05-29 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-09-02 00:00:00'), Timestamp('2020-09-25 00:00:00')]","[54, 17, 11, 10, 31, 21, 14, 102, 26, 23, 47, 23, 1]"
63627,29379834,"[4.0, 4.0, 8.0, 8.0, 16.0, 0.0, 32.0, 8.0, 8.0, 8.0, 8.0, 24.0, 8.0, 8.0, 24.0, 32.0, 16.0]","[Timestamp('2019-08-12 00:00:00'), Timestamp('2019-09-26 00:00:00'), Timestamp('2019-11-07 00:00:00'), Timestamp('2019-11-18 00:00:00'), Timestamp('2019-12-10 00:00:00'), Timestamp('2019-12-30 00:00:00'), Timestamp('2020-01-06 00:00:00'), Timestamp('2020-01-09 00:00:00'), Timestamp('2020-01-20 00:00:00'), Timestamp('2020-02-07 00:00:00'), Timestamp('2020-02-14 00:00:00'), Timestamp('2020-02-20 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-08-31 00:00:00')]","[45, 42, 11, 22, 20, 7, 3, 11, 18, 7, 6, 123, 29, 14, 10, 17, 1]"
63627,40002273,"[8.0, 8.0, 8.0, 12.0]","[Timestamp('2020-07-21 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-18 00:00:00')]","[9, 6, 13, 1]"
63627,29379708,"[4.0, 4.0, 4.0, 8.0, 8.0, 8.0, 4.0]","[Timestamp('2019-08-07 00:00:00'), Timestamp('2020-01-29 00:00:00'), Timestamp('2020-03-05 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-09-25 00:00:00')]","[175, 36, 139, 2, 20, 43, 1]"
63627,29379101,"[4.0, 4.0]","[Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-09 00:00:00')]","[4, 1]"
63627,29379915,"[4.0, 4.0, 4.0, 4.0]","[Timestamp('2019-08-14 00:00:00'), Timestamp('2019-08-28 00:00:00'), Timestamp('2019-10-22 00:00:00'), Timestamp('2019-12-18 00:00:00')]","[14, 55, 57, 1]"
63627,29974413,"[1.0, 1.0, 1.0, 4.0, 2.4, 4.0, 2.4, 3.0, 4.0, 8.0, 4.0, 4.0, 4.0]","[Timestamp('2019-08-16 00:00:00'), Timestamp('2019-08-28 00:00:00'), Timestamp('2019-09-10 00:00:00'), Timestamp('2019-09-24 00:00:00'), Timestamp('2019-11-07 00:00:00'), Timestamp('2020-01-06 00:00:00'), Timestamp('2020-02-20 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-08-26 00:00:00'), Timestamp('2020-10-13 00:00:00')]","[12, 13, 14, 44, 60, 45, 124, 13, 11, 18, 22, 48, 1]"
74583,29379829,"[4.0, 4.0, 4.0]","[Timestamp('2020-05-26 00:00:00'), Timestamp('2020-08-27 00:00:00'), Timestamp('2020-10-15 00:00:00')]","[93, 49, 1]"
74583,29379639,[1.0],[Timestamp('2019-10-23 00:00:00')],[1]
74583,29595514,"[2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 8.0]","[Timestamp('2019-11-21 00:00:00'), Timestamp('2019-12-26 00:00:00'), Timestamp('2020-07-03 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-09-24 00:00:00')]","[35, 190, 12, 15, 11, 15, 30, 1]"
74583,29379862,"[4.0, 4.0, 4.0, 4.0]","[Timestamp('2020-02-24 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-25 00:00:00')]","[147, 16, 20, 1]"
74583,40007881,[4.0],[Timestamp('2020-09-29 00:00:00')],[1]
74583,29563814,"[4.0, 4.0, 4.0]","[Timestamp('2020-08-04 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-08-27 00:00:00')]","[9, 14, 1]"
74583,29379841,"[4.0, 4.0, 4.0]","[Timestamp('2020-07-17 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-09-29 00:00:00')]","[39, 35, 1]"
74583,29379830,"[1.2, 2.4]","[Timestamp('2020-05-26 00:00:00'), Timestamp('2020-06-18 00:00:00')]","[23, 1]"
74583,29379283,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[Timestamp('2019-09-25 00:00:00'), Timestamp('2019-10-16 00:00:00'), Timestamp('2019-10-22 00:00:00'), Timestamp('2019-11-06 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-14 00:00:00')]","[21, 6, 15, 104, 107, 27, 15, 11, 9, 9, 1]"
74583,29379556,[1.2],[Timestamp('2020-03-02 00:00:00')],[1]
74583,29563817,"[8.0, 4.0, 4.0]","[Timestamp('2020-02-17 00:00:00'), Timestamp('2020-08-20 00:00:00'), Timestamp('2020-10-15 00:00:00')]","[185, 56, 1]"
74583,29379625,"[4.0, 4.0, 4.0, 4.0, 4.0, 8.0, 4.0, 4.0, 4.0, 12.0, 8.0, 12.0, 8.0, 8.0, 8.0, 8.0, 8.0]","[Timestamp('2019-12-03 00:00:00'), Timestamp('2020-02-04 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-02 00:00:00'), Timestamp('2020-07-07 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-09-07 00:00:00')]","[63, 139, 9, 1, 5, 2, 7, 1, 4, 7, 1, 6, 2, 4, 8, 20, 1]"
74583,29379641,[4.0],[Timestamp('2020-02-25 00:00:00')],[1]
74583,29563820,"[4.0, 4.0, 8.0, 4.0, 4.0, 4.0]","[Timestamp('2020-02-19 00:00:00'), Timestamp('2020-02-28 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-09 00:00:00')]","[9, 160, 6, 20, 8, 1]"
74583,29379692,[4.0],[Timestamp('2020-02-25 00:00:00')],[1]
74583,29563495,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 8.0, 8.0, 12.0, 4.0, 4.0, 4.0]","[Timestamp('2019-11-13 00:00:00'), Timestamp('2019-12-06 00:00:00'), Timestamp('2020-01-08 00:00:00'), Timestamp('2020-06-30 00:00:00'), Timestamp('2020-07-07 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-09-03 00:00:00')]","[23, 33, 174, 7, 2, 7, 5, 7, 17, 4, 16, 1]"
74583,29379673,[4.0],[Timestamp('2020-09-28 00:00:00')],[1]
74583,29379658,"[4.0, 4.0]","[Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-29 00:00:00')]","[12, 1]"
74583,29563832,"[4.0, 4.0, 4.0, 4.0, 2.8, 4.0]","[Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-23 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-10-07 00:00:00'), Timestamp('2020-10-21 00:00:00')]","[7, 7, 11, 58, 14, 1]"
74583,29379828,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 8.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[Timestamp('2019-10-21 00:00:00'), Timestamp('2019-10-23 00:00:00'), Timestamp('2019-11-06 00:00:00'), Timestamp('2019-12-09 00:00:00'), Timestamp('2020-01-20 00:00:00'), Timestamp('2020-03-09 00:00:00'), Timestamp('2020-06-17 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-08 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-07-31 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-09-09 00:00:00')]","[2, 14, 33, 42, 49, 100, 8, 11, 2, 7, 5, 11, 14, 26, 1]"
74583,29379901,"[2.0, 4.0, 4.0, 4.0]","[Timestamp('2020-03-02 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-27 00:00:00'), Timestamp('2020-10-07 00:00:00')]","[156, 22, 41, 1]"
74583,29378895,"[4.8, 4.0, 4.0]","[Timestamp('2019-11-14 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-08-19 00:00:00')]","[267, 12, 1]"
74583,29379849,[4.0],[Timestamp('2020-03-05 00:00:00')],[1]
74583,29379657,"[4.0, 4.0, 4.0]","[Timestamp('2020-06-26 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-22 00:00:00')]","[13, 13, 1]"
74583,29379666,"[4.0, 4.0, 4.0]","[Timestamp('2020-01-28 00:00:00'), Timestamp('2020-02-11 00:00:00'), Timestamp('2020-03-03 00:00:00')]","[14, 21, 1]"
74583,29379698,[8.0],[Timestamp('2020-10-08 00:00:00')],[1]
74583,29563833,"[4.0, 4.0]","[Timestamp('2020-07-03 00:00:00'), Timestamp('2020-07-17 00:00:00')]","[14, 1]"
74583,29379612,[4.0],[Timestamp('2020-07-15 00:00:00')],[1]
74583,29379613,"[4.0, 4.0, 4.0, 4.0]","[Timestamp('2020-06-16 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-10-13 00:00:00')]","[6, 14, 99, 1]"
74583,29379609,"[4.0, 4.0]","[Timestamp('2020-03-10 00:00:00'), Timestamp('2020-09-17 00:00:00')]","[191, 1]"
74583,29563827,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[Timestamp('2020-06-02 00:00:00'), Timestamp('2020-06-16 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-07-07 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-08-11 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-09-08 00:00:00')]","[14, 8, 13, 9, 6, 13, 3, 4, 2, 26, 1]"
74583,29756769,"[4.0, 8.0, 12.0, 12.0, 32.0, 8.0, 8.0, 8.0, 8.0, 4.0]","[Timestamp('2019-10-15 00:00:00'), Timestamp('2019-12-10 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-06-26 00:00:00'), Timestamp('2020-07-07 00:00:00'), Timestamp('2020-07-23 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-08-26 00:00:00')]","[56, 178, 21, 11, 16, 7, 6, 8, 13, 1]"
74583,29722953,[4.0],[Timestamp('2020-03-04 00:00:00')],[1]
74583,29379863,"[4.0, 4.0, 4.0, 4.0]","[Timestamp('2020-02-24 00:00:00'), Timestamp('2020-07-13 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-07-31 00:00:00')]","[140, 8, 10, 1]"
74583,29379842,[4.0],[Timestamp('2020-09-22 00:00:00')],[1]
74583,29379896,[4.0],[Timestamp('2020-10-06 00:00:00')],[1]
74583,29563809,[8.0],[Timestamp('2020-02-25 00:00:00')],[1]
74583,29379664,[1.6],[Timestamp('2020-09-15 00:00:00')],[1]
39616,29379862,"[1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8]","[Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-23 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-12-17 00:00:00'), Timestamp('2020-06-08 00:00:00'), Timestamp('2020-06-17 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-08-13 00:00:00')]","[35, 63, 22, 174, 9, 6, 27, 24, 1]"
39616,29563814,"[5.4, 1.8, 9.0, 1.8, 3.6, 1.8, 3.6, 1.8]","[Timestamp('2019-10-18 00:00:00'), Timestamp('2019-12-16 00:00:00'), Timestamp('2020-01-20 00:00:00'), Timestamp('2020-02-17 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-08-27 00:00:00'), Timestamp('2020-10-06 00:00:00')]","[59, 35, 28, 169, 9, 14, 40, 1]"
39616,29379841,"[3.6, 1.8, 5.4]","[Timestamp('2019-11-08 00:00:00'), Timestamp('2019-12-11 00:00:00'), Timestamp('2020-02-13 00:00:00')]","[33, 64, 1]"
39616,29379610,"[1.8, 3.6, 1.8, 1.8, 1.8, 1.8, 3.6, 3.6, 1.8, 1.8]","[Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-02 00:00:00'), Timestamp('2019-09-16 00:00:00'), Timestamp('2019-10-03 00:00:00'), Timestamp('2019-10-25 00:00:00'), Timestamp('2019-11-08 00:00:00'), Timestamp('2019-12-10 00:00:00'), Timestamp('2020-01-10 00:00:00'), Timestamp('2020-02-07 00:00:00'), Timestamp('2020-10-08 00:00:00')]","[14, 14, 17, 22, 14, 32, 31, 28, 244, 1]"
39616,29379283,"[1.8, 3.6, 5.4, 5.4, 5.4, 1.8]","[Timestamp('2019-11-21 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-09-23 00:00:00')]","[4, 211, 8, 15, 69, 1]"
39616,29379556,"[1.8, 3.6]","[Timestamp('2019-11-05 00:00:00'), Timestamp('2020-01-13 00:00:00')]","[69, 1]"
39616,29379815,"[1.8, 3.6, 7.2, 7.2, 3.6, 3.6, 3.6]","[Timestamp('2019-10-22 00:00:00'), Timestamp('2019-10-24 00:00:00'), Timestamp('2019-11-15 00:00:00'), Timestamp('2019-12-04 00:00:00'), Timestamp('2020-06-30 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-09-07 00:00:00')]","[2, 22, 19, 209, 41, 28, 1]"
39616,29379625,[1.8],[Timestamp('2020-01-20 00:00:00')],[1]
39616,29379838,"[1.8, 7.2]","[Timestamp('2019-10-16 00:00:00'), Timestamp('2019-12-16 00:00:00')]","[61, 1]"
39616,29379633,"[1.8, 1.8, 1.8]","[Timestamp('2020-06-04 00:00:00'), Timestamp('2020-06-18 00:00:00'), Timestamp('2020-09-14 00:00:00')]","[14, 88, 1]"
39616,29379694,"[3.6, 1.8, 1.8, 5.4, 5.4, 1.8]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2019-09-30 00:00:00'), Timestamp('2019-10-01 00:00:00'), Timestamp('2019-10-28 00:00:00'), Timestamp('2019-11-13 00:00:00'), Timestamp('2019-12-30 00:00:00')]","[56, 1, 27, 16, 47, 1]"
39616,29379236,[3.6],[Timestamp('2020-03-03 00:00:00')],[1]
39616,29563832,"[3.6, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8]","[Timestamp('2019-09-20 00:00:00'), Timestamp('2019-11-04 00:00:00'), Timestamp('2019-11-13 00:00:00'), Timestamp('2019-12-05 00:00:00'), Timestamp('2020-01-15 00:00:00'), Timestamp('2020-01-29 00:00:00'), Timestamp('2020-02-12 00:00:00'), Timestamp('2020-03-03 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-10-07 00:00:00')]","[45, 9, 22, 41, 14, 14, 20, 128, 90, 1]"
39616,29563836,"[1.8, 3.6, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 3.6, 1.8, 1.8]","[Timestamp('2019-08-13 00:00:00'), Timestamp('2019-09-11 00:00:00'), Timestamp('2019-10-23 00:00:00'), Timestamp('2019-11-13 00:00:00'), Timestamp('2019-12-11 00:00:00'), Timestamp('2020-01-08 00:00:00'), Timestamp('2020-02-13 00:00:00'), Timestamp('2020-06-13 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-10-07 00:00:00')]","[29, 42, 21, 28, 28, 36, 121, 11, 28, 27, 50, 1]"
39616,29563837,"[1.8, 1.8, 3.6, 1.8, 1.8]","[Timestamp('2019-08-01 00:00:00'), Timestamp('2019-09-06 00:00:00'), Timestamp('2019-09-26 00:00:00'), Timestamp('2019-10-18 00:00:00'), Timestamp('2020-08-27 00:00:00')]","[36, 20, 22, 314, 1]"
39616,29379849,[1.8],[Timestamp('2019-10-08 00:00:00')],[1]
39616,29379850,"[1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8]","[Timestamp('2019-09-24 00:00:00'), Timestamp('2019-10-04 00:00:00'), Timestamp('2019-11-20 00:00:00'), Timestamp('2019-12-10 00:00:00'), Timestamp('2020-01-27 00:00:00'), Timestamp('2020-02-19 00:00:00'), Timestamp('2020-03-04 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-09-16 00:00:00'), Timestamp('2020-10-02 00:00:00')]","[10, 47, 20, 48, 23, 14, 134, 62, 16, 1]"
39616,29379666,"[1.8, 1.8, 1.8, 1.8]","[Timestamp('2019-09-19 00:00:00'), Timestamp('2019-11-05 00:00:00'), Timestamp('2019-11-22 00:00:00'), Timestamp('2019-12-04 00:00:00')]","[47, 17, 12, 1]"
39616,29379844,"[5.4, 5.4, 5.4, 1.8, 0.0, 0.0]","[Timestamp('2019-10-11 00:00:00'), Timestamp('2019-12-13 00:00:00'), Timestamp('2020-01-17 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-10 00:00:00'), Timestamp('2020-07-17 00:00:00')]","[63, 35, 158, 17, 7, 1]"
39616,29379915,"[1.8, 1.8, 3.6, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 3.6]","[Timestamp('2019-08-28 00:00:00'), Timestamp('2019-09-09 00:00:00'), Timestamp('2019-10-01 00:00:00'), Timestamp('2019-10-18 00:00:00'), Timestamp('2019-12-11 00:00:00'), Timestamp('2020-01-23 00:00:00'), Timestamp('2020-02-04 00:00:00'), Timestamp('2020-05-29 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-22 00:00:00')]","[12, 22, 17, 54, 43, 12, 115, 11, 13, 1]"
54639,29606863,"[4.0, 4.0, 4.0]","[Timestamp('2019-09-06 00:00:00'), Timestamp('2019-10-30 00:00:00'), Timestamp('2019-12-26 00:00:00')]","[54, 57, 1]"
54639,29379829,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[Timestamp('2019-08-13 00:00:00'), Timestamp('2019-09-24 00:00:00'), Timestamp('2019-11-05 00:00:00'), Timestamp('2019-12-05 00:00:00'), Timestamp('2020-01-10 00:00:00'), Timestamp('2020-02-17 00:00:00'), Timestamp('2020-02-27 00:00:00'), Timestamp('2020-09-04 00:00:00'), Timestamp('2020-09-11 00:00:00')]","[42, 42, 30, 36, 38, 10, 190, 7, 1]"
