,Material,Wholesaler,HLs,Dates
5448,6013,29756769,"[19.2, 14.4, 6.4, 4.8, 9.6, 4.8, 19.2, 4.8, 4.8, 12.8, 12.8]","[Timestamp('2019-08-12 00:00:00'), Timestamp('2019-10-15 00:00:00'), Timestamp('2019-12-10 00:00:00'), Timestamp('2020-02-03 00:00:00'), Timestamp('2020-03-05 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-07-07 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-26 00:00:00'), Timestamp('2020-10-20 00:00:00')]"
5449,6013,29379835,"[24.0, 14.4, 8.0, 12.8, 16.0, 9.6, 16.0, 9.6, 16.0, 8.0, 8.0, 16.0, 6.4, 8.0, 14.4, 16.0, 24.0]","[Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-18 00:00:00'), Timestamp('2019-10-29 00:00:00'), Timestamp('2019-11-07 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-12-11 00:00:00'), Timestamp('2019-12-16 00:00:00'), Timestamp('2020-01-07 00:00:00'), Timestamp('2020-01-13 00:00:00'), Timestamp('2020-01-28 00:00:00'), Timestamp('2020-02-03 00:00:00'), Timestamp('2020-02-10 00:00:00'), Timestamp('2020-02-17 00:00:00'), Timestamp('2020-02-25 00:00:00'), Timestamp('2020-03-02 00:00:00'), Timestamp('2020-08-17 00:00:00'), Timestamp('2020-10-12 00:00:00')]"
5450,6013,29610633,"[9.6, 4.8, 4.8, 4.8, 4.8, 4.8, 3.2, 4.8, 4.8, 9.6, 9.6, 1.6, 9.6, 4.8, 4.8, 9.6, 6.4, 4.8, 6.4]","[Timestamp('2019-08-20 00:00:00'), Timestamp('2019-10-01 00:00:00'), Timestamp('2019-10-08 00:00:00'), Timestamp('2019-10-18 00:00:00'), Timestamp('2019-11-04 00:00:00'), Timestamp('2019-11-12 00:00:00'), Timestamp('2019-12-03 00:00:00'), Timestamp('2019-12-19 00:00:00'), Timestamp('2020-01-21 00:00:00'), Timestamp('2020-02-03 00:00:00'), Timestamp('2020-02-10 00:00:00'), Timestamp('2020-02-17 00:00:00'), Timestamp('2020-02-24 00:00:00'), Timestamp('2020-03-03 00:00:00'), Timestamp('2020-07-08 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-09-07 00:00:00')]"
5451,6013,29839429,"[24.0, 19.2, 19.2, 19.2, 19.2, 9.6, 28.8, 19.2, 9.6, 25.6, 19.2, 28.8, 9.6]","[Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-10 00:00:00'), Timestamp('2020-02-25 00:00:00'), Timestamp('2020-03-10 00:00:00'), Timestamp('2020-04-16 00:00:00'), Timestamp('2020-06-10 00:00:00'), Timestamp('2020-06-19 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-07-08 00:00:00'), Timestamp('2020-07-23 00:00:00'), Timestamp('2020-08-11 00:00:00'), Timestamp('2020-08-27 00:00:00'), Timestamp('2020-09-23 00:00:00')]"
5452,6013,29379593,"[6.4, 12.8, 12.8, 6.4, 6.4, 6.4, 6.4, 6.4, 6.4, 6.4, 6.4, 6.4, 6.4, 6.4, 4.8, 6.4, 4.8, 25.6, 6.4, 4.8, 6.4]","[Timestamp('2019-08-19 00:00:00'), Timestamp('2019-08-27 00:00:00'), Timestamp('2019-09-10 00:00:00'), Timestamp('2019-09-27 00:00:00'), Timestamp('2019-11-13 00:00:00'), Timestamp('2019-11-21 00:00:00'), Timestamp('2020-01-14 00:00:00'), Timestamp('2020-02-05 00:00:00'), Timestamp('2020-02-12 00:00:00'), Timestamp('2020-02-26 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-08-20 00:00:00'), Timestamp('2020-08-24 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-30 00:00:00'), Timestamp('2020-10-06 00:00:00')]"
5453,6013,29832988,[16.0],[Timestamp('2020-10-02 00:00:00')]
5454,6013,29379538,"[24.0, 25.6, 51.2, 25.6, 4.8, 4.8]","[Timestamp('2020-06-11 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-06-30 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-07-28 00:00:00')]"
5455,6013,29379863,"[67.2, 19.2, 19.2, 64.0, 32.0, 19.2, 35.2, 9.6, 25.6, 24.0, 44.8, 32.0, 19.2, 24.0]","[Timestamp('2019-09-13 00:00:00'), Timestamp('2019-10-10 00:00:00'), Timestamp('2019-10-21 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2020-01-16 00:00:00'), Timestamp('2020-01-31 00:00:00'), Timestamp('2020-02-06 00:00:00'), Timestamp('2020-02-19 00:00:00'), Timestamp('2020-02-24 00:00:00'), Timestamp('2020-06-19 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-13 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-07-31 00:00:00')]"
5456,6013,29379623,"[1.6, 1.6, 1.6]","[Timestamp('2019-10-24 00:00:00'), Timestamp('2020-01-09 00:00:00'), Timestamp('2020-10-27 00:00:00')]"
5457,6013,29379836,[4.8],[Timestamp('2020-07-28 00:00:00')]
5458,6013,29379842,"[8.0, 4.8, 3.2, 3.2, 3.2, 1.6, 3.2, 9.6, 9.6, 4.8, 4.8, 4.8, 1.6, 4.8]","[Timestamp('2019-08-06 00:00:00'), Timestamp('2019-09-17 00:00:00'), Timestamp('2019-12-23 00:00:00'), Timestamp('2020-01-29 00:00:00'), Timestamp('2020-02-05 00:00:00'), Timestamp('2020-02-24 00:00:00'), Timestamp('2020-03-03 00:00:00'), Timestamp('2020-06-16 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-09-07 00:00:00'), Timestamp('2020-09-22 00:00:00')]"
5459,6013,29379628,"[19.2, 12.8, 12.8, 9.6, 25.6, 32.0, 24.0]","[Timestamp('2019-08-09 00:00:00'), Timestamp('2019-09-11 00:00:00'), Timestamp('2019-12-23 00:00:00'), Timestamp('2020-01-16 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-29 00:00:00')]"
5460,6013,29379844,[38.4],[Timestamp('2019-09-13 00:00:00')]
5461,6013,29840997,"[6.4, 6.4, 3.2, 6.4, 12.8, 6.4, 9.6, 9.6, 9.6, 9.6]","[Timestamp('2019-08-08 00:00:00'), Timestamp('2019-09-17 00:00:00'), Timestamp('2019-11-19 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2020-01-14 00:00:00'), Timestamp('2020-01-27 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-06-30 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-09-14 00:00:00')]"
5462,6013,29988565,"[12.8, 16.0, 12.8, 12.8, 4.8, 24.0, 12.8, 12.8, 6.4, 6.4, 9.6]","[Timestamp('2019-11-06 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-12-12 00:00:00'), Timestamp('2020-02-04 00:00:00'), Timestamp('2020-06-18 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-10 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-08-27 00:00:00'), Timestamp('2020-10-06 00:00:00')]"
5463,6013,29378933,"[19.2, 28.8, 52.8, 19.2, 4.8, 38.4, 24.0, 4.8, 14.4]","[Timestamp('2019-08-03 00:00:00'), Timestamp('2019-09-17 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2020-02-29 00:00:00'), Timestamp('2020-06-21 00:00:00'), Timestamp('2020-07-13 00:00:00'), Timestamp('2020-07-31 00:00:00'), Timestamp('2020-08-17 00:00:00'), Timestamp('2020-10-10 00:00:00')]"
5464,6013,29379905,"[14.4, 32.0, 6.4, 24.0, 20.8, 14.4]","[Timestamp('2019-08-23 00:00:00'), Timestamp('2019-09-24 00:00:00'), Timestamp('2019-10-28 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2020-08-17 00:00:00'), Timestamp('2020-09-14 00:00:00')]"
5465,6013,29379001,"[14.4, 14.4, 14.4, 11.2, 11.2, 14.4, 14.4, 14.4, 4.8, 14.4]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2019-09-13 00:00:00'), Timestamp('2019-10-18 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-12-11 00:00:00'), Timestamp('2020-01-23 00:00:00'), Timestamp('2020-02-10 00:00:00'), Timestamp('2020-03-10 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-10-16 00:00:00')]"
5466,6013,29379363,"[17.6, 0.0, 4.8, 11.2]","[Timestamp('2020-06-17 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-10-12 00:00:00')]"
5467,6013,29379858,"[9.6, 19.2, 6.4, 12.8, 12.8, 6.4, 12.8, 25.6, 4.8, 4.8, 19.2, 19.2, 25.6]","[Timestamp('2019-08-07 00:00:00'), Timestamp('2019-08-22 00:00:00'), Timestamp('2019-09-10 00:00:00'), Timestamp('2019-10-28 00:00:00'), Timestamp('2020-02-14 00:00:00'), Timestamp('2020-05-15 00:00:00'), Timestamp('2020-06-15 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-08-20 00:00:00'), Timestamp('2020-09-02 00:00:00')]"
5468,6013,29563809,"[64.0, 12.8, 22.4, 6.4, 12.8, 19.2, 32.0, 19.2, 28.8, 25.6, 19.2, 41.6, 41.6, 41.6, 25.6, 41.6, 83.2]","[Timestamp('2019-09-25 00:00:00'), Timestamp('2019-09-26 00:00:00'), Timestamp('2019-11-21 00:00:00'), Timestamp('2019-12-26 00:00:00'), Timestamp('2020-01-07 00:00:00'), Timestamp('2020-01-20 00:00:00'), Timestamp('2020-02-17 00:00:00'), Timestamp('2020-02-25 00:00:00'), Timestamp('2020-05-29 00:00:00'), Timestamp('2020-06-17 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-08-17 00:00:00'), Timestamp('2020-08-24 00:00:00'), Timestamp('2020-09-11 00:00:00'), Timestamp('2020-10-27 00:00:00')]"
5469,6013,29379916,"[6.4, 1.6, 3.2, 3.2, 4.8, 4.8]","[Timestamp('2019-08-21 00:00:00'), Timestamp('2019-09-18 00:00:00'), Timestamp('2019-10-31 00:00:00'), Timestamp('2020-02-06 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-08-26 00:00:00')]"
5470,6013,29379846,"[91.2, 91.2, 91.2, 96.0, 96.0, 110.4, 91.2, 81.6, 96.0, 76.8, 67.2, 91.2, 91.2, 48.0, 76.8, 62.4, 72.0, 22.4, 67.2, 100.8, 100.8, 72.0]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-09 00:00:00'), Timestamp('2019-09-24 00:00:00'), Timestamp('2019-10-25 00:00:00'), Timestamp('2019-11-04 00:00:00'), Timestamp('2019-11-22 00:00:00'), Timestamp('2019-12-10 00:00:00'), Timestamp('2019-12-26 00:00:00'), Timestamp('2020-01-03 00:00:00'), Timestamp('2020-01-27 00:00:00'), Timestamp('2020-02-21 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-29 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-07-31 00:00:00'), Timestamp('2020-08-11 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-09-14 00:00:00'), Timestamp('2020-10-01 00:00:00'), Timestamp('2020-10-14 00:00:00')]"
5471,6013,29378892,"[6.4, 6.4, 6.4, 3.2, 6.4, 6.4]","[Timestamp('2019-08-14 00:00:00'), Timestamp('2019-09-04 00:00:00'), Timestamp('2019-10-01 00:00:00'), Timestamp('2019-11-06 00:00:00'), Timestamp('2019-12-12 00:00:00'), Timestamp('2020-06-02 00:00:00')]"
5472,6013,29379681,"[4.8, 4.8]","[Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-30 00:00:00')]"
5473,6013,29379002,"[4.8, 4.8, 4.8, 6.4, 4.8, 6.4, 3.2, 12.8, 6.4, 6.4, 8.0, 8.0, 8.0]","[Timestamp('2019-08-20 00:00:00'), Timestamp('2019-09-12 00:00:00'), Timestamp('2019-09-26 00:00:00'), Timestamp('2019-10-18 00:00:00'), Timestamp('2019-11-05 00:00:00'), Timestamp('2019-11-22 00:00:00'), Timestamp('2019-12-03 00:00:00'), Timestamp('2020-01-13 00:00:00'), Timestamp('2020-02-03 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-09-02 00:00:00'), Timestamp('2020-09-25 00:00:00')]"
5474,6013,29379818,"[1.6, 6.4, 1.6, 1.6, 1.6, 1.6, 1.6, 3.2, 1.6, 1.6, 1.6, 3.2, 1.6, 8.0, 3.2, 3.2, 4.8]","[Timestamp('2019-08-27 00:00:00'), Timestamp('2019-09-13 00:00:00'), Timestamp('2019-10-24 00:00:00'), Timestamp('2019-11-05 00:00:00'), Timestamp('2019-11-21 00:00:00'), Timestamp('2019-12-05 00:00:00'), Timestamp('2019-12-19 00:00:00'), Timestamp('2020-01-21 00:00:00'), Timestamp('2020-02-05 00:00:00'), Timestamp('2020-02-13 00:00:00'), Timestamp('2020-02-27 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-08-31 00:00:00'), Timestamp('2020-09-10 00:00:00'), Timestamp('2020-09-18 00:00:00')]"
5475,6013,29727962,"[8.0, 3.2]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2019-09-09 00:00:00')]"
5476,6013,29379834,"[38.4, 38.4, 51.2, 96.0, 12.8, 128.0, 38.4, 89.6, 51.2, 38.4, 51.2, 51.2, 25.6, 4.8, 62.4, 89.6]","[Timestamp('2019-08-12 00:00:00'), Timestamp('2019-08-13 00:00:00'), Timestamp('2019-09-05 00:00:00'), Timestamp('2019-09-16 00:00:00'), Timestamp('2019-11-18 00:00:00'), Timestamp('2019-12-02 00:00:00'), Timestamp('2019-12-10 00:00:00'), Timestamp('2020-01-06 00:00:00'), Timestamp('2020-01-14 00:00:00'), Timestamp('2020-02-04 00:00:00'), Timestamp('2020-02-07 00:00:00'), Timestamp('2020-02-14 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-08-06 00:00:00'), Timestamp('2020-09-18 00:00:00'), Timestamp('2020-10-21 00:00:00')]"
5477,6013,40002273,"[19.2, 19.2]","[Timestamp('2020-07-21 00:00:00'), Timestamp('2020-08-05 00:00:00')]"
5478,6013,29379708,"[19.2, 19.2, 14.4, 14.4, 24.0, 28.8, 19.2, 19.2, 14.4, 19.2]","[Timestamp('2019-09-05 00:00:00'), Timestamp('2019-11-05 00:00:00'), Timestamp('2019-12-13 00:00:00'), Timestamp('2020-01-29 00:00:00'), Timestamp('2020-03-05 00:00:00'), Timestamp('2020-06-29 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-09-25 00:00:00')]"
5479,6013,29379701,"[12.8, 12.8, 12.8, 9.6, 6.4, 12.8, 12.8]","[Timestamp('2019-09-25 00:00:00'), Timestamp('2019-11-20 00:00:00'), Timestamp('2020-02-03 00:00:00'), Timestamp('2020-06-02 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-09-29 00:00:00')]"
5480,6013,29996996,[4.8],[Timestamp('2020-07-31 00:00:00')]
5481,6013,29379101,"[1.6, 1.6, 1.6, 1.6, 1.6, 1.6]","[Timestamp('2019-09-10 00:00:00'), Timestamp('2019-09-18 00:00:00'), Timestamp('2019-10-22 00:00:00'), Timestamp('2019-11-19 00:00:00'), Timestamp('2019-12-30 00:00:00'), Timestamp('2020-01-24 00:00:00')]"
5482,6013,29379089,"[4.8, 1.6, 6.4, 4.8, 4.8, 12.8, 1.6]","[Timestamp('2019-08-21 00:00:00'), Timestamp('2019-10-03 00:00:00'), Timestamp('2019-12-24 00:00:00'), Timestamp('2020-02-14 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-09-02 00:00:00')]"
5483,6013,29379833,"[57.6, 48.0, 19.2, 40.0, 51.2, 64.0, 16.0, 32.0, 22.4, 24.0, 28.8]","[Timestamp('2019-09-03 00:00:00'), Timestamp('2019-09-24 00:00:00'), Timestamp('2019-10-25 00:00:00'), Timestamp('2019-11-22 00:00:00'), Timestamp('2020-01-23 00:00:00'), Timestamp('2020-02-14 00:00:00'), Timestamp('2020-03-03 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-09 00:00:00'), Timestamp('2020-10-15 00:00:00')]"
5484,6013,29379686,"[4.8, 9.6, 9.6, 9.6]","[Timestamp('2019-09-17 00:00:00'), Timestamp('2019-12-23 00:00:00'), Timestamp('2020-03-09 00:00:00'), Timestamp('2020-08-11 00:00:00')]"
5485,6013,29379015,[4.8],[Timestamp('2020-09-23 00:00:00')]
5486,6013,29379664,"[24.0, 14.4, 6.4]","[Timestamp('2019-12-02 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-09-15 00:00:00')]"
5487,6013,29379915,"[4.8, 4.8, 4.8, 12.8, 6.4, 6.4, 9.6, 11.2, 8.0, 3.2, 6.4, 8.0, 6.4, 6.4, 4.8, 8.0, 4.8, 4.8, 4.8, 9.6, 4.8, 6.4, 4.8, 4.8, 4.8, 1.6, 32.0, 32.0]","[Timestamp('2019-08-06 00:00:00'), Timestamp('2019-08-14 00:00:00'), Timestamp('2019-08-19 00:00:00'), Timestamp('2019-08-28 00:00:00'), Timestamp('2019-09-02 00:00:00'), Timestamp('2019-09-09 00:00:00'), Timestamp('2019-09-16 00:00:00'), Timestamp('2019-09-23 00:00:00'), Timestamp('2019-10-01 00:00:00'), Timestamp('2019-10-18 00:00:00'), Timestamp('2019-10-22 00:00:00'), Timestamp('2019-10-29 00:00:00'), Timestamp('2019-11-04 00:00:00'), Timestamp('2019-11-15 00:00:00'), Timestamp('2019-11-20 00:00:00'), Timestamp('2019-11-27 00:00:00'), Timestamp('2019-12-04 00:00:00'), Timestamp('2019-12-11 00:00:00'), Timestamp('2019-12-18 00:00:00'), Timestamp('2019-12-23 00:00:00'), Timestamp('2020-01-06 00:00:00'), Timestamp('2020-01-13 00:00:00'), Timestamp('2020-01-28 00:00:00'), Timestamp('2020-02-04 00:00:00'), Timestamp('2020-05-29 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-06-26 00:00:00')]"
5488,6013,29379642,"[4.8, 4.8]","[Timestamp('2019-08-22 00:00:00'), Timestamp('2020-06-25 00:00:00')]"
5489,6013,29379824,"[6.4, 6.4, 6.4]","[Timestamp('2019-08-12 00:00:00'), Timestamp('2019-09-16 00:00:00'), Timestamp('2019-11-28 00:00:00')]"
5490,15985,29379861,"[1.8, 1.8, 10.8, 1.8, 3.6, 1.8, 3.6]","[Timestamp('2019-09-09 00:00:00'), Timestamp('2019-09-24 00:00:00'), Timestamp('2019-10-10 00:00:00'), Timestamp('2019-12-17 00:00:00'), Timestamp('2020-06-16 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-08-17 00:00:00')]"
5491,15985,29379661,"[3.6, 3.6]","[Timestamp('2019-12-23 00:00:00'), Timestamp('2020-02-17 00:00:00')]"
5492,15985,29595514,[3.6],[Timestamp('2020-09-24 00:00:00')]
5493,15985,29379862,"[1.8, 1.8, 1.8, 1.8, 1.8, 5.4, 1.8, 1.8, 7.2, 1.8, 3.6, 16.2, 3.6, 5.4, 1.8]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2019-08-26 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2020-01-20 00:00:00'), Timestamp('2020-03-02 00:00:00'), Timestamp('2020-05-18 00:00:00'), Timestamp('2020-06-17 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-08 00:00:00'), Timestamp('2020-09-15 00:00:00'), Timestamp('2020-10-05 00:00:00')]"
5494,15985,40007881,"[1.8, 1.8, 1.8]","[Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-11 00:00:00'), Timestamp('2020-09-29 00:00:00')]"
5495,15985,29799562,[1.8],[Timestamp('2019-09-06 00:00:00')]
5496,15985,29379695,"[1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2019-09-05 00:00:00'), Timestamp('2019-10-02 00:00:00'), Timestamp('2019-11-06 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2019-12-16 00:00:00'), Timestamp('2020-01-24 00:00:00'), Timestamp('2020-06-29 00:00:00')]"
5497,15985,29563814,"[1.8, 1.8, 1.8]","[Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-03 00:00:00'), Timestamp('2019-10-08 00:00:00')]"
5498,15985,29379841,"[21.6, 10.8, 16.2, 16.2, 16.2, 16.2, 21.6, 21.6, 16.2, 16.2, 27.0, 27.0, 32.4, 27.0, 21.6, 10.8, 27.0]","[Timestamp('2019-09-13 00:00:00'), Timestamp('2019-10-01 00:00:00'), Timestamp('2019-10-08 00:00:00'), Timestamp('2019-10-29 00:00:00'), Timestamp('2019-11-19 00:00:00'), Timestamp('2019-12-02 00:00:00'), Timestamp('2019-12-11 00:00:00'), Timestamp('2020-02-05 00:00:00'), Timestamp('2020-02-21 00:00:00'), Timestamp('2020-06-15 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-02 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-08-11 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-09-14 00:00:00'), Timestamp('2020-09-21 00:00:00')]"
5499,15985,29379610,"[5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 10.8, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4]","[Timestamp('2019-08-06 00:00:00'), Timestamp('2019-08-26 00:00:00'), Timestamp('2019-09-02 00:00:00'), Timestamp('2019-09-16 00:00:00'), Timestamp('2019-10-25 00:00:00'), Timestamp('2019-11-08 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2020-01-10 00:00:00'), Timestamp('2020-03-02 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-07-02 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-09-04 00:00:00')]"
5500,15985,29379283,"[18.0, 5.4, 5.4, 5.4, 3.6, 1.8, 1.8]","[Timestamp('2019-09-17 00:00:00'), Timestamp('2020-01-09 00:00:00'), Timestamp('2020-02-04 00:00:00'), Timestamp('2020-02-11 00:00:00'), Timestamp('2020-03-03 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-27 00:00:00')]"
5501,15985,29379684,"[5.4, 10.8, 9.0, 10.8, 9.0, 9.0, 10.8, 5.4, 5.4, 5.4, 10.8, 10.8, 5.4]","[Timestamp('2019-08-30 00:00:00'), Timestamp('2019-09-17 00:00:00'), Timestamp('2019-10-29 00:00:00'), Timestamp('2019-11-13 00:00:00'), Timestamp('2020-02-04 00:00:00'), Timestamp('2020-02-25 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2020-09-02 00:00:00')]"
5502,15985,29379556,"[1.8, 9.0, 9.0, 5.4, 1.8]","[Timestamp('2020-06-16 00:00:00'), Timestamp('2020-06-19 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-15 00:00:00')]"
5503,15985,29563817,"[5.4, 10.8, 5.4, 10.8, 5.4, 10.8, 10.8, 10.8]","[Timestamp('2019-08-21 00:00:00'), Timestamp('2019-09-23 00:00:00'), Timestamp('2019-10-10 00:00:00'), Timestamp('2019-10-30 00:00:00'), Timestamp('2019-11-14 00:00:00'), Timestamp('2019-12-24 00:00:00'), Timestamp('2020-01-13 00:00:00'), Timestamp('2020-02-17 00:00:00')]"
5504,15985,29379625,[5.4],[Timestamp('2019-11-20 00:00:00')]
5505,15985,29379838,"[5.4, 1.8, 10.8, 3.6]","[Timestamp('2019-10-16 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2020-09-02 00:00:00'), Timestamp('2020-10-07 00:00:00')]"
5506,15985,29379692,"[5.4, 5.4, 5.4, 10.8, 10.8, 5.4, 5.4, 5.4, 10.8, 5.4, 5.4, 7.2, 10.8, 7.2, 3.6]","[Timestamp('2019-08-08 00:00:00'), Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-04 00:00:00'), Timestamp('2019-10-28 00:00:00'), Timestamp('2019-11-18 00:00:00'), Timestamp('2019-12-24 00:00:00'), Timestamp('2020-01-21 00:00:00'), Timestamp('2020-02-25 00:00:00'), Timestamp('2020-06-08 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2020-09-03 00:00:00'), Timestamp('2020-09-22 00:00:00')]"
5507,15985,29563834,"[10.8, 7.2, 10.8, 5.4, 5.4, 14.4, 10.8, 7.2, 7.2]","[Timestamp('2019-11-21 00:00:00'), Timestamp('2020-01-02 00:00:00'), Timestamp('2020-01-07 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-06-29 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-09-15 00:00:00'), Timestamp('2020-10-06 00:00:00')]"
5508,15985,29563495,"[5.4, 5.4, 3.6, 1.8, 1.8, 1.8, 1.8, 3.6, 5.4, 5.4, 5.4, 5.4]","[Timestamp('2019-08-07 00:00:00'), Timestamp('2019-09-24 00:00:00'), Timestamp('2019-11-13 00:00:00'), Timestamp('2019-12-27 00:00:00'), Timestamp('2020-01-16 00:00:00'), Timestamp('2020-02-11 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-03-02 00:00:00'), Timestamp('2020-06-30 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-14 00:00:00')]"
